donor_id,full_name,gender,age,weight_kg,height_cm,blood_pressure,pulse_rate,latitude,longitude,bmi,hemoglobin_g_dl,medications,email,password_hash,mobile,city,blood_group,availability,months_since_first_donation,days_since_last_donation,total_donations,total_litres_donated,last_donation_date,show_rate,avg_response_time_hours,response_history,record_created
JD000922,مشفق متني,Male,36,77.3,177.0,106/77,69,32.114615,36.065402,24.69,14.8,None,alefyfykrym@example.com,7353ae969a2a19671df649c3fae9c51b6b16b498e655a4ce94c0121345694453,0794300476,Zarqa,A+,Yes,34,56,3,1.35,2025-11-18,0.64,3.7,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000923,أريج غوشة,Female,42,82.5,171.7,124/84,77,32.065808,35.948379,27.97,13.4,None,mranmuxymr@example.org,182d3eae719a1f1d43f51f5754758dbf1f509d8d87c4bb23dbb01941c70fab97,0778258189,Amman,A+,Yes,94,85,2,0.9,2025-10-20,0.67,1.0,"['responded', 'responded']",2026-01-13 03:46:18
JD000924,السيدة ايمان الدسوقي,Male,24,63.5,183.0,119/78,87,32.098321,35.918009,18.97,12.8,None,nwr-alhq48@example.com,933aa33ca71e5e8adb612bb4e35d71e4fcb2a913fc2a60f9a3e72280a7eedf7d,0797564850,Amman,A+,Yes,0,365,0,0.0,2025-01-13,0.9,2.7,[],2026-01-13 03:46:18
JD000925,الآنسة ليان عذرة,Male,37,71.8,169.7,106/74,64,31.88256,35.958218,24.92,14.3,None,fhd44@example.com,1ee178744a144acf37b4c09f8572f6ade75505a40f23921d6b423e3be8dc6a1f,0786742925,Amman,A+,Yes,34,62,5,2.25,2025-11-12,0.93,5.6,"['responded', 'responded', 'responded', 'no_response', 'responded']",2026-01-13 03:46:18
JD000926,السيدة عتاب الشايقية,Male,25,86.7,163.2,121/84,72,30.789389,36.329446,32.54,12.9,None,palkalwty@example.com,d0f6c479b7d7cfa7339c8c15a132bd7419e9ffca4e17270105b3a509352e2f85,0798699383,Other,O-,No,63,56,2,0.9,2025-11-18,0.5,10.0,"['responded', 'no_response']",2026-01-13 03:46:18
JD000927,أناهيد خندف,Male,44,87.8,170.0,97/68,68,31.850658,36.040924,30.36,13.2,Atorvastatin,hsnynxwlan@example.com,738246e154c8a55756ead744aa09b603d4ae9d3c52714bb56110b26b6b25b1ae,0782936512,Amman,A-,No,26,330,2,0.9,2025-02-17,0.7,2.8,"['responded', 'responded']",2026-01-13 03:46:18
JD000928,طموح الأزد,Male,36,87.1,171.4,101/87,72,31.923053,35.92682,29.64,15.3,None,fhmyalrfa@example.org,fa7ae81b331b4cc7e9b7863585079e8f07a82931a00e7dfeeb624b15ab728b7a,0783415813,Amman,A-,Yes,4,60,3,1.35,2025-11-14,0.73,11.0,"['responded', 'no_response', 'responded']",2026-01-13 03:46:18
JD000929,الآنسة بلسم عبد القيس,Male,40,80.6,188.2,140/92,77,31.890863,35.99943,22.75,15.1,"Atorvastatin, Metformin",muetz45@example.com,60d8d906c467a63ddb19a498850d49b5c533c785f9fd09621a0b35b790f7c8b4,0775465150,Amman,A+,Yes,65,365,2,0.9,2025-01-13,0.84,4.3,"['responded', 'responded']",2026-01-13 03:46:18
JD000930,ناردين الموسوس,Male,43,74.5,170.0,100/85,62,31.856398,35.938509,25.79,12.5,Metformin,ebd-alqadr56@example.com,d78e00296634433bd06744a6a985ce6e0be7d647d76400e2ddc1c7d14a58d869,0776572928,Amman,B-,Yes,83,104,2,0.9,2025-10-01,0.81,1.3,"['responded', 'responded']",2026-01-13 03:46:18
JD000931,مصعب أولاد بوعزيز,Male,39,53.5,180.4,143/81,60,32.524653,35.885012,16.44,12.5,Aspirin,mtawe26@example.com,b72f7bebf5bb7d20de11f9e26bc8df7af2869278b8a616315ea7f791dd82dee6,0782976580,Irbid,A+,Yes,68,56,1,0.45,2025-11-18,0.81,1.6,['responded'],2026-01-13 03:46:18
JD000932,الآنسة ريما كنانة,Male,35,89.1,171.6,137/75,75,31.867504,36.010566,30.28,12.5,None,dhwazn@example.com,96de850d659d9ef322b385fd5ca3443d9fd3dcdbba5c3a86350c1bbadb1c4c25,0779008123,Amman,O+,No,14,167,3,1.35,2025-07-30,0.91,1.1,"['responded', 'no_response', 'responded']",2026-01-13 03:46:18
JD000933,لوجين السهول,Male,55,87.5,181.3,116/72,68,32.562667,35.802057,26.61,13.6,None,kmaltrf@example.net,782ea0abc90037043e66c235d5735f977cdad16ce4285960327dc753d5f33002,0777446905,Irbid,AB+,Yes,81,362,1,0.45,2025-01-16,0.57,1.0,['no_response'],2026-01-13 03:46:18
JD000934,قحطان عبده,Male,21,85.7,170.9,112/89,60,31.136367,35.871009,29.34,14.1,None,alklgasyzahr@example.net,a88c1c5652ffd2b7f70cc9c0f874a50af936c8ca81d550404647fe1d20aad732,0794838891,Other,O-,Yes,78,56,2,0.9,2025-11-18,0.95,9.2,"['responded', 'responded']",2026-01-13 03:46:18
JD000935,الدكتور صدقي هذيل,Male,21,84.7,180.3,114/90,77,32.121715,36.161081,26.06,15.5,None,qbnw-ebp@example.org,9086e499a9d8399d16ef7c7f67aa0a838336c428feba79ad14e0d8064c05b5f7,0777746646,Zarqa,A+,No,54,109,2,0.9,2025-09-26,0.95,7.6,"['responded', 'responded']",2026-01-13 03:46:18
JD000936,بلماء البديري,Male,42,91.0,186.0,118/81,78,32.537748,35.773862,26.31,12.7,Atorvastatin,tybalkbaby@example.org,ff3bba3e65d38d59861c055d7be905e2121a3a644278dc25dcb4b11434a62897,0796539744,Irbid,O+,No,72,242,2,0.9,2025-05-16,0.55,0.3,"['responded', 'no_response']",2026-01-13 03:46:18
JD000937,الدكتورة ريان الخالدي,Female,43,103.2,159.9,112/68,72,32.093726,36.035464,40.37,12.0,None,ebd-alrwf52@example.com,a95c2c2f41caf5a5d86229189a36f4cfdf4a4584bd3b431be831873bdde6c54f,0777031009,Zarqa,O+,No,53,114,2,0.9,2025-09-21,0.85,0.5,"['no_response', 'responded']",2026-01-13 03:46:18
JD000938,الأستاذ مازن فهم,Male,35,70.9,180.7,135/90,79,32.055363,36.089069,21.7,15.5,None,drwyltfy@example.com,18b01568a247d684c811d7f1259e09b34f98d2a8eda71900553037ef33dac9e8,0791582227,Zarqa,A+,Yes,14,194,3,1.35,2025-07-03,0.65,5.7,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000939,أناهيد الشايقية,Male,19,72.5,159.6,102/71,64,32.155328,36.084765,28.44,15.0,None,bbnw-alharv-bn-keb@example.net,84cc9346558df5642d5363b812266fadd312d516a5c361edff375465f8e17375,0786415352,Zarqa,A+,No,117,56,3,1.35,2025-11-18,0.86,0.1,"['responded', 'no_response', 'responded']",2026-01-13 03:46:18
JD000940,الدكتورة غوى الحداء,Male,32,72.6,181.7,114/67,60,31.87793,35.878952,21.99,13.3,None,wlyd74@example.com,4c43dbe6137fe01d564ed0846238dcd5eecd531558e0fcdbfdc86f0bde1aa4eb,0779264681,Amman,A-,No,97,76,2,0.9,2025-10-29,0.89,11.0,"['no_response', 'responded']",2026-01-13 03:46:18
JD000941,الآنسة وصاف بنو لام,Male,34,60.7,176.6,130/91,69,32.011502,35.838911,19.46,16.1,None,vamr49@example.net,f10e53c71a29af7c250e99bfb01e869b8fcd7a3935367fbc152c91a8bb743164,0775111614,Amman,O+,Yes,78,56,2,0.9,2025-11-18,0.97,9.9,"['responded', 'responded']",2026-01-13 03:46:18
JD000942,هايدي بني هاجر,Male,34,80.6,164.5,135/75,73,31.942423,35.855044,29.79,14.9,"Metformin, Atorvastatin",easmabw-alhaj@example.org,1a30af268c52e4d7ad0a32d9584e82fcdd8024cc15bb820374bdd64fd4370159,0795691649,Amman,A+,No,57,56,1,0.45,2025-11-18,0.89,0.9,['responded'],2026-01-13 03:46:18
JD000943,المهندسة مادلين الجاعوني,Male,26,76.4,171.1,120/85,84,31.977925,35.841837,26.11,12.5,None,zkryaalmmlwk@example.com,e78fb4b2d48da176caca177d9051abd11e39371ceab7d4982651781a99760b7c,0777424649,Amman,O+,Yes,3,56,1,0.45,2025-11-18,0.63,4.4,['responded'],2026-01-13 03:46:18
JD000944,المهندسة ياسمين مذحج,Male,24,73.9,171.6,99/84,73,32.090589,36.130951,25.1,13.7,None,krm05@example.net,c0f9a3699bd1150f37178497f1742f13785f16aa6322b30d0d176722177dcd26,0796461789,Zarqa,A+,Yes,62,730,1,0.45,2024-01-14,0.77,0.1,['responded'],2026-01-13 03:46:18
JD000945,المهندس رائد حمير,Male,34,98.8,169.4,132/79,80,32.029566,36.106967,34.43,12.7,None,aalayqyp@example.org,303e9682a156a10bcf5b531eef9434de06c3ad304de7d5dd39734543d356a5a2,0788812828,Zarqa,AB+,Yes,116,149,1,0.45,2025-08-17,0.79,6.3,['no_response'],2026-01-13 03:46:18
JD000946,لوليا شمر,Male,52,69.9,172.5,128/77,60,31.812522,35.908573,23.5,12.5,None,trf00@example.com,a5d10de314a400ed99dac0b4518a2c9676c5daf3065c60a7a18fe426264e749a,0783614797,Amman,O+,No,2,56,2,0.9,2025-11-18,0.79,2.5,"['no_response', 'no_response']",2026-01-13 03:46:18
JD000947,الدكتورة آيات الظفير,Male,41,55.5,178.4,128/71,74,31.9169,35.950352,17.44,12.8,None,salhkndp@example.com,b54d0cafb805425b632dd9373f8c31498466725fd0be33ac4f7761d7332d3f44,0786882570,Amman,B+,No,105,56,2,0.9,2025-11-18,0.92,9.0,"['responded', 'responded']",2026-01-13 03:46:18
JD000948,الآنسة بيسان البديري,Male,38,100.4,174.2,120/85,69,31.837084,35.946732,33.07,13.5,"Lisinopril, Aspirin",hna08@example.net,7e7e24fd0b6753570b91923a2764707efcb868226704554909cac0071b4d61c6,0774245967,Amman,A+,No,92,56,2,0.9,2025-11-18,0.79,7.1,"['responded', 'no_response']",2026-01-13 03:46:18
JD000949,بنفسج نجم,Male,51,91.9,173.7,135/72,73,31.954355,35.834673,30.46,13.8,None,rad35@example.com,7d5269716490a4c6af7db8bd072ad78d1ed10d6a70b13464981a92ee909fdbec,0771709076,Amman,B-,Yes,20,56,3,1.35,2025-11-18,0.77,1.6,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000950,أروى بني عطية,Male,37,66.7,170.5,130/84,68,32.561179,35.858932,22.93,12.6,None,alhabydaryn@example.com,a488734f95da27c508985286543c2fab2f0ec649f89a665b5c70d20eeeab1e11,0797806834,Irbid,O+,No,38,56,4,1.8,2025-11-18,0.83,6.6,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000951,الأستاذة روبين العقيدات,Male,29,75.7,168.0,110/93,67,32.524979,35.861314,26.83,13.9,None,alywzbayramz@example.net,fb03714b9baddf4e420b1312a440978a5029b2f5dbe5b4b645c3a293b8e5a8cf,0791800300,Irbid,O+,Yes,104,56,4,1.8,2025-11-18,0.83,1.5,"['no_response', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000952,السيد نزار خولان,Male,43,74.5,169.2,105/85,66,31.74461,35.817118,26.02,15.0,None,rxa96@example.org,582d088e4235b73709aadf345abd49ae8a38b3bc3456ae85aa7023e402b022ab,0786867171,Madaba,O+,No,33,56,4,1.8,2025-11-18,0.96,4.2,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000953,السيدة تالا النجار,Male,34,50.0,175.8,102/75,77,32.071833,36.154971,16.18,14.0,None,jhynprady@example.net,3e98cf2575b64ef93e03e51f8ebec4db0b3877f367994a0cd1b87b37d155d8fe,0793334638,Zarqa,O+,No,57,157,4,1.8,2025-08-09,0.81,10.4,"['responded', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000954,المهندسة مريم اسطمبولي,Male,27,59.9,178.6,118/70,64,31.846963,35.897756,18.78,14.8,None,sydalywzbay@example.com,a142a17274cc1d3c66b4272efb83c6694a4d82d7252c857a6713c647a57a8f32,0797917046,Amman,A+,Yes,30,76,1,0.45,2025-10-29,0.91,2.3,['no_response'],2026-01-13 03:46:18
JD000955,ابتكار ضبيعة,Male,33,65.4,174.3,119/83,70,32.093188,36.169128,21.52,13.4,Metformin,ugamd@example.com,9aea70a1b738172e50cad4423a60588e3ac3b139362f98c364a588a38ceb8f83,0775026086,Zarqa,O+,Yes,0,365,0,0.0,2025-01-13,0.68,5.2,[],2026-01-13 03:46:18
JD000956,سجا قحطان,Male,18,80.3,167.3,112/86,85,31.959141,35.819236,28.68,12.9,None,zalqbany@example.net,50a6cb1b8e94659ff2a4cbb42c253f54bc99531bbc5550107e4ae99dfe40088a,0794678473,Amman,A+,Yes,33,56,4,1.8,2025-11-18,0.64,0.6,"['responded', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000957,اعتكاف مضر,Male,32,62.6,171.8,120/74,69,30.544216,36.011225,21.22,15.1,None,alelmywsam@example.net,b57b593e56f42d77b3e7c7b02ef448eb18cdade38b14e319ec185815e83ef91f,0787760929,Other,O-,No,79,149,3,1.35,2025-08-17,0.61,3.0,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000958,الدكتور ميّاد العجمان,Male,32,73.8,176.8,118/92,74,32.076364,35.963074,23.61,12.5,None,kamlmyrfab@example.net,46c951fc53314e64ffa9daa201ce054a6c367cf23874e37750b4e2cd94889a83,0779138790,Amman,A+,Yes,36,56,1,0.45,2025-11-18,0.9,3.1,['responded'],2026-01-13 03:46:18
JD000959,السيد فداء طرابلسي,Male,48,57.6,169.5,135/76,63,32.14112,36.100446,20.05,14.7,None,elyanmary@example.org,f8b04d278d72183d60a737165f873ba1d059accd3a5102893e58874d5dce85a3,0773571244,Zarqa,A+,Yes,116,60,2,0.9,2025-11-14,0.64,2.6,"['no_response', 'no_response']",2026-01-13 03:46:18
JD000960,المهندسة يسرى النمري,Male,32,76.0,173.0,116/79,67,32.108605,36.127409,25.41,13.4,None,lyna44@example.org,de4fe97f997e42cb01b16d6068359432a3afc36af0fb070929500bee4377f021,0788873141,Zarqa,AB+,Yes,47,56,4,1.8,2025-11-18,0.84,0.1,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000961,الآنسة ريتاج خندف,Male,43,81.6,174.2,111/82,79,31.115797,36.252781,26.89,13.7,None,alywbyysry@example.net,d87ade89e07786d13b667531562e34ecf7ad149b6890df07437688725eab896c,0782987358,Other,O+,No,41,60,3,1.35,2025-11-14,0.6,2.0,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000962,المهندس مدحت بنو صخر,Male,32,97.7,170.1,119/79,74,32.54302,35.833653,33.75,13.7,None,aljbpmrtqy@example.org,20fcc305124b1454be89a6ad833141a18f18a6f84540218c807e46405dd0457f,0798804059,Irbid,O+,Yes,72,56,3,1.35,2025-11-18,0.81,6.8,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000963,المهندسة جلنار الأيوبي,Female,31,89.6,145.0,124/91,69,31.932245,35.986325,42.62,14.9,None,wdyealxtyb-bny-jmaep-alknany@example.com,aed360bd7c5f6ef985aa0236c73bbb85c47c4cb0186f3ae466766caaafcfdee1,0772158322,Amman,A+,Yes,50,56,2,0.9,2025-11-18,0.69,10.3,"['responded', 'responded']",2026-01-13 03:46:18
JD000964,السيدة أزهار عبد اللطيف,Male,21,85.2,169.4,134/93,81,32.018078,36.030293,29.69,12.6,Atorvastatin,edlybnw-hr@example.com,5ff06684ca55c6e0be772db827cb630058280ec76cd98e671c2f2eb51e34eb6c,0782795512,Amman,B+,Yes,0,365,0,0.0,2025-01-13,0.69,4.0,[],2026-01-13 03:46:18
JD000965,أحلام الغوانمة,Male,39,78.7,177.3,121/84,87,31.310681,36.375379,25.05,12.5,Atorvastatin,dhmanqr@example.net,d3c55f10251a14b5605cc126fc5987c72d693526367bc929fbdb339e73ecd146,0775938532,Other,A+,No,101,241,2,0.9,2025-05-17,0.55,0.2,"['no_response', 'no_response']",2026-01-13 03:46:18
JD000966,السيدة دعاء اسطمبولي,Male,45,58.5,159.9,128/75,73,32.537928,35.812954,22.91,14.4,None,jwanalsyfy@example.net,898b755928600e6785fcc7defdfdb2a9de145c82ec7b9f919610aa2e89fd91cb,0782566042,Irbid,O+,Yes,70,552,2,0.9,2024-07-10,0.84,1.3,"['responded', 'responded']",2026-01-13 03:46:18
JD000967,المهندس قصيد طقش,Male,34,66.6,178.1,102/88,60,31.809536,35.967144,21.0,14.5,None,malshwl@example.net,12b6b2519bb36685602c592cb816b482754c233f0088112ed474ee88798b2ea7,0797469698,Amman,A+,No,15,56,3,1.35,2025-11-18,0.73,1.6,"['no_response', 'responded', 'responded']",2026-01-13 03:46:18
JD000968,داهي المهرة,Male,55,73.4,172.9,114/71,81,31.873559,35.884812,24.54,13.7,"Lisinopril, Metformin",jsmwm@example.org,2b662ce25a81e6344f22804345de00ea327b43bf06031821b61ca410d713fcee,0783682328,Amman,O+,No,0,365,0,0.0,2025-01-13,0.8,0.2,[],2026-01-13 03:46:18
JD000969,الدكتورة ضحى جديس,Male,41,81.8,169.5,92/91,83,32.039018,36.14997,28.46,13.2,None,ibnw-emrw@example.com,bedbb19af3f70b0933a346abf289e7c5d76d670fc2bd187da448b645ba38b241,0791720155,Zarqa,A+,No,77,56,3,1.35,2025-11-18,0.89,0.5,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000970,السيدة حلا الداودي,Male,48,78.9,186.1,102/87,83,32.003936,35.817138,22.78,14.3,None,abthaj00@example.org,d2621f3f3a098d2b0a95162b17984d942787e199df21c1aa115fc079b75e8ec4,0774233808,Amman,A-,No,26,56,3,1.35,2025-11-18,0.78,10.4,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000971,الدكتور وفيق أشجع,Male,44,62.2,182.9,119/71,94,32.005018,36.116783,18.6,12.9,"Atorvastatin, Metformin",mnye33@example.org,5448db7868b506599314a44b4c5a81caa62f977d0d8bd8377b38f8646d1d9032,0797354829,Zarqa,B+,Yes,6,80,4,1.8,2025-10-25,0.86,0.5,"['responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000972,الأستاذ زيد أنمار,Male,37,56.8,159.0,115/88,63,31.42066,36.143455,22.44,14.8,Metformin,vamr95@example.com,4b4437bc4a127ab3b0e4a88db124e74562a40ce08a6cae3efef41b648011718d,0771436819,Other,A+,No,27,528,2,0.9,2024-08-03,0.82,9.3,"['responded', 'responded']",2026-01-13 03:46:18
JD000973,عمر الداودي,Male,32,76.5,181.9,106/81,68,31.983671,35.867565,23.13,12.9,"Lisinopril, Aspirin",bkr-bn-waltarq@example.com,06651e7ed14c264872c47e02ab8e3949baa5f11a9794080a00c9bac79d3d64af,0795147378,Amman,O+,No,14,56,8,3.6,2025-11-18,0.72,1.4,"['responded', 'responded', 'responded', 'responded', 'no_response', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000974,لمّاح مضر,Female,25,69.3,152.8,112/81,67,30.998436,35.720225,29.68,14.3,None,alzfyrmrad@example.net,ea1a10992702062f08d25e881f1940a02eaf234a39ffc4f9de78f0ca31cd24fd,0793680835,Other,A+,Yes,73,94,3,1.35,2025-10-11,0.83,1.1,"['no_response', 'no_response', 'responded']",2026-01-13 03:46:18
JD000975,رامز بنو شعبة,Male,44,81.7,164.8,109/76,78,32.025497,35.948294,30.07,12.5,Metformin,jlal-aldynrbyep@example.com,a4897fc9d5433d7852760bddefc41e5366eac613f1426a12115cd44fc18cc0a9,0781937572,Amman,A+,Yes,109,56,2,0.9,2025-11-18,0.8,2.1,"['responded', 'no_response']",2026-01-13 03:46:18
JD000976,الدكتور شعلان القلموني,Male,35,99.3,177.8,103/84,78,31.838089,36.035525,31.43,12.8,None,jhynpqsyd@example.org,248ec821bd995230d68b48a727569963b293eac67c8ce4bce55bc6c82db84eca,0775301567,Amman,O+,Yes,105,56,5,2.25,2025-11-18,0.77,1.4,"['responded', 'responded', 'no_response', 'responded', 'responded']",2026-01-13 03:46:18
JD000977,صقر العوالق,Male,34,78.4,180.4,127/87,60,32.072059,35.995943,24.08,14.2,None,hndblgazy@example.com,7ae213c203b2e12c4a1dee83681344fafbe323c14b1968b78df2b1a10ed09ccc,0774116869,Amman,O+,Yes,79,102,1,0.45,2025-10-03,0.86,4.7,['responded'],2026-01-13 03:46:18
JD000978,جوريّة شويفاتي,Male,20,88.8,177.8,124/87,74,31.014831,36.255316,28.09,16.0,None,oejrmp-alejarmp@example.org,2d17a6a89605708fda2e9384780161e8bd8f54595f73c1c0a0b17c6bfd738d61,0783354921,Other,A+,No,111,64,3,1.35,2025-11-10,0.84,0.9,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000979,السيدة بهاء جعفر,Female,36,50.0,172.1,133/76,60,32.625446,35.878317,16.89,12.7,None,twlynqhtan@example.org,fe8bb58e10fa24753b62b62b5aaa074e851e15656f91b9712d869d8bbfec5a46,0777646968,Irbid,AB+,No,78,177,4,1.8,2025-07-20,0.76,12.9,"['no_response', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000980,جلنار نهد,Male,20,50.0,170.3,121/75,73,32.517786,35.809317,17.24,15.6,None,walamy@example.net,41ef13736f72f8e5354ae98f6d7b3af03f1b6c1507fde9d4ea7afc9bb09e2125,0785088202,Irbid,AB+,Yes,28,56,1,0.45,2025-11-18,0.74,1.4,['no_response'],2026-01-13 03:46:18
JD000981,السيد عبد الرّحيم الموسوس,Male,22,69.5,165.3,113/79,75,31.995247,35.866164,25.41,13.2,None,mmn85@example.net,492889e3b13ee110f8ef74526b8359b8637869763a34e6019c8637a2134c28aa,0792724862,Amman,B+,No,116,195,3,1.35,2025-07-02,0.91,11.1,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000982,الأستاذ ربيع خندف,Female,32,53.7,162.1,119/86,66,31.910624,35.928743,20.41,14.3,None,frateamlp@example.org,3c53860f0893b8cf607712ad4d613a3d642db25c94d566c155bfc5261e39a14b,0777554349,Amman,A+,No,61,173,3,1.35,2025-07-24,0.72,21.9,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000983,الدكتورة هنادي المهرة,Male,36,77.5,175.6,126/75,82,32.523877,35.822963,25.14,14.3,None,alayqypzaky@example.com,fb74843712b2f8b2ef3d3e47ed18d0f88d8246f2191f23f08dcb75a9c0fb87e8,0783643094,Irbid,O+,Yes,98,86,2,0.9,2025-10-19,0.87,2.4,"['responded', 'responded']",2026-01-13 03:46:18
JD000984,الأستاذ مكّي الشهابي,Male,18,81.7,176.7,127/73,70,32.079227,36.175197,26.19,12.9,None,var36@example.net,c17e15f699a543a717ded1f4e6634bbffaac30cd50eb9a7676aa96080041921e,0783832413,Zarqa,A+,No,75,56,2,0.9,2025-11-18,0.84,0.4,"['responded', 'responded']",2026-01-13 03:46:18
JD000985,الأستاذ حاتم الديسي,Male,35,54.4,166.3,117/73,65,31.86855,36.018544,19.66,14.0,Atorvastatin,kalrbatab@example.com,dbbefab84391c1073d652412c361598f54d75ea7c1f426850fee77d4873d9122,0786414992,Amman,B+,No,84,56,2,0.9,2025-11-18,0.87,4.0,"['responded', 'responded']",2026-01-13 03:46:18
JD000986,عبد الغني البديري,Male,28,82.1,171.0,114/79,69,30.604375,35.85379,28.09,13.5,None,rajy01@example.com,1c2b45746e9002f3c172c3b0a4e0cdf3567b260f49462d753a937ac0a924f6f8,0784210691,Other,A+,No,29,56,5,2.25,2025-11-18,0.9,7.8,"['no_response', 'responded', 'responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000987,السيدة بتول ربيعة,Male,36,74.8,175.5,116/71,74,32.009881,35.88877,24.27,13.9,None,alhsynybdraldjy@example.net,b33ba4ff5cce37c74635ac3d3b1a0c878e751cc56428989943ba49d0b0f9a71e,0775760218,Amman,A+,No,106,56,1,0.45,2025-11-18,0.83,0.3,['responded'],2026-01-13 03:46:18
JD000988,المهندسة افتكار عكاوي,Male,31,74.8,165.6,122/73,65,29.516637,34.987627,27.29,13.0,Metformin,almntfqnyazy@example.com,05f1606a9456aad1739665d291f6bcaecb4de4f7b884c8d4118b3d608cd4e201,0771688089,Aqaba,O+,Yes,44,279,2,0.9,2025-04-09,0.93,5.9,"['responded', 'responded']",2026-01-13 03:46:18
JD000989,سليم قليبو,Male,55,73.8,164.6,110/60,76,31.870025,35.850195,27.22,14.1,None,bnw-ebprady@example.org,96f66e03ad4f2d921b619daf06053dc527b5266cf49f643b79549a0d154e2baa,0793715312,Amman,O+,No,17,113,4,1.8,2025-09-22,0.61,2.3,"['responded', 'no_response', 'responded', 'responded']",2026-01-13 03:46:18
JD000990,طيّب ميرفاب,Male,31,52.0,174.3,112/71,60,31.951972,36.000591,17.1,12.5,None,alywbytrf@example.com,3bfc9067f504b4ddd7e1c27d05d0cb576d6b01030e14e89d5876a3ed0620c157,0775990299,Amman,A+,No,27,56,3,1.35,2025-11-18,0.95,1.2,"['responded', 'responded', 'responded']",2026-01-13 03:46:18
JD000991,الأستاذة شادن الجعليين,Male,35,100.8,177.6,123/66,73,31.995625,36.027184,31.97,13.4,None,qmdr@example.com,1ecf7004c55706251845b057d4afd092ce1b086a6e129ef72d35a3383309d7df,0782053061,Amman,A+,Yes,100,87,5,2.25,2025-10-18,0.8,1.9,"['responded', 'responded', 'responded', 'responded', 'no_response']",2026-01-13 03:46:18
JD000992,السيدة يسرى بنو ذي أصبح,Male,39,56.1,163.1,115/69,73,31.986139,36.019172,21.09,13.8,None,xatralraf@example.com,38ce0f54dec04e5806ad4b30fcca45336e9af7069383286cbbcabb2624a8e0ce,0774209576,Amman,A+,No,10,56,2,0.9,2025-11-18,0.93,10.1,"['responded', 'responded']",2026-01-13 03:46:18
